"","pwage","swage","single","married","penalty"
"9039",890000,490000,731311.74,745407.87,0.0192751315601742
"9040",890000,5e+05,737028.74,751584.87,0.0197497454441193
"9041",890000,510000,742890.74,757761.87,0.0200179234970677
"9042",890000,520000,748827.74,763938.87,0.0201797144961537
"9043",890000,530000,754764.74,770115.87,0.0203389601904296
"9044",890000,540000,760701.74,776292.87,0.0204957201754266
"9045",890000,550000,766638.74,782469.87,0.020650052200597
"9046",890000,560000,772575.74,788646.87,0.0208020122402497
"9047",890000,570000,778512.74,794823.87,0.0209516545612343
"9048",890000,580000,784455.9,801000.87,0.0210910135292499
"9049",890000,590000,790512.9,807177.87,0.0210812119574519
"9050",890000,6e+05,796569.9,813354.87,0.0210715594450657
"9051",890000,610000,802626.9,819531.87,0.0210620526174738
"9052",890000,620000,808683.9,825708.87,0.0210526882011624
"9053",890000,630000,814740.9,831885.87,0.0210434630199612
"9054",890000,640000,820797.9,838062.87,0.0210343739914538
"9055",890000,650000,826854.9,844239.87,0.0210254181235425
"9056",890000,660000,832911.9,850416.87,0.0210165925111647
"9057",890000,670000,838968.9,856593.87,0.0210078943331511
"9058",890000,680000,845025.9,862770.87,0.020999320849219
"9059",890000,690000,851082.9,868947.87,0.0209908693970939
"9060",890000,7e+05,857139.9,875124.87,0.0209825373897539
"9061",890000,710000,863196.9,881301.87,0.0209743223127887
"9062",890000,720000,869253.9,887478.87,0.0209662217218698
"9063",890000,730000,875310.9,893655.87,0.0209582332403264
"9064",890000,740000,881367.9,899832.87,0.0209503545568201
"9065",890000,750000,887424.9,906009.87,0.0209425834231156
"9066",890000,760000,893481.9,912186.87,0.0209349176519411
"9067",890000,770000,899538.9,918363.87,0.0209273551149372
"9068",890000,780000,905595.9,924540.87,0.0209198937406849
"9069",890000,790000,911652.9,930717.87,0.0209125315128158
"9070",890000,8e+05,917709.9,936894.87,0.0209052664681944
"9071",890000,810000,923766.9,943071.87,0.0208980966951728
"9072",890000,820000,929823.9,949248.87,0.0208910203319144
"9073",890000,830000,935880.9,955425.87,0.0208840355647817
"9074",890000,840000,941937.9,961602.87,0.0208771406267865
"9075",890000,850000,947994.9,967779.87,0.0208703337960996
"9076",890000,860000,954051.9,973956.87,0.0208636133946172
"9077",890000,870000,960108.9,980133.87,0.0208569777865824
"9078",890000,880000,966165.9,986310.87,0.0208504253772566
"9079",890000,890000,972222.9,992487.87,0.020843954611643
"9080",890000,9e+05,978279.9,998664.87,0.0208375639732554
"9081",890000,910000,984336.9,1004841.87,0.0208312519829339
"9082",890000,920000,990393.9,1011018.87,0.0208250171977029
"9083",890000,930000,996516.57,1017195.87,0.020751586699657
"9084",890000,940000,1002693.57,1023372.87,0.0206237484897802
"9085",890000,950000,1008870.57,1029549.87,0.0204974757069185
"9086",890000,960000,1015047.57,1035726.87,0.0203727397721862
"9087",890000,970000,1021224.57,1041903.87,0.0202495127981497
"9088",890000,980000,1027401.57,1048080.87,0.0201277675680405
"9089",890000,990000,1033578.57,1054257.87,0.0200074775157149
"9090",890000,1e+06,1039755.57,1060434.87,0.0198886167063281
"9091",9e+05,0,492168.45,442843.71,-0.100219223723097
"9092",9e+05,10000,492325.14,449400.71,-0.0871871584701118
"9093",9e+05,20000,494565.91,455957.71,-0.0780648225430661
"9094",9e+05,30000,497050.59,462527.35,-0.069456189560101
"9095",9e+05,40000,499699.48,469204.35,-0.0610269396317964
"9096",9e+05,50000,502758.2,475881.35,-0.0534587998763622
"9097",9e+05,60000,507511.95,482558.35,-0.0491684974117359
"9098",9e+05,70000,511951.89,489235.35,-0.0443724116342261
"9099",9e+05,80000,516402.89,495912.35,-0.0396793674024559
"9100",9e+05,90000,520853.89,502589.35,-0.0350665327660317
"9101",9e+05,1e+05,525446.39,509266.35,-0.0307929415977147
"9102",9e+05,110000,530117.39,515943.35,-0.0267375495831217
"9103",9e+05,120000,534788.39,522620.35,-0.0227529995555813
"9104",9e+05,130000,539459.39,529297.35,-0.0188374513232591
"9105",9e+05,140000,544130.39,535974.35,-0.0149891278816462
"9106",9e+05,150000,548801.39,542651.35,-0.011206312724536
"9107",9e+05,160000,553075.59,548931.55,-0.0074927190332158
"9108",9e+05,170000,557526.59,554988.55,-0.00455232099333602
"9109",9e+05,180000,562913.59,561045.55,-0.00331851998812116
"9110",9e+05,190000,568300.59,567102.55,-0.00210810972411613
"9111",9e+05,2e+05,573644.13,573159.55,-0.00084473975180388
"9112",9e+05,210000,578803.63,579216.55,0.000713402574894051
"9113",9e+05,220000,584257.13,585273.55,0.00173967924020046
"9114",9e+05,230000,589717.25,591330.55,0.0027357178376588
"9115",9e+05,240000,595170.75,597387.55,0.00372464540638129
"9116",9e+05,250000,600607.69,603444.55,0.00472331614668486
"9117",9e+05,260000,606034.69,609513.87,0.0057408924891742
"9118",9e+05,270000,611461.69,615690.87,0.00691650853874437
"9119",9e+05,280000,616888.69,621867.87,0.00807143992216819
"9120",9e+05,290000,622315.69,628044.87,0.0092062277909144
"9121",9e+05,3e+05,627839.25,634221.87,0.0101660098504515
"9122",9e+05,310000,633386.25,640398.87,0.0110716328306779
"9123",9e+05,320000,638933.25,646575.87,0.0119615311928123
"9124",9e+05,330000,644480.25,652752.87,0.0128361109591799
"9125",9e+05,340000,650027.25,658929.87,0.0136957642929585
"9126",9e+05,350000,655580.74,665106.87,0.0145308265157393
"9127",9e+05,360000,661247.74,671283.87,0.0151775641607486
"9128",9e+05,370000,666914.74,677460.87,0.0158133107089522
"9129",9e+05,380000,672581.74,683637.87,0.0164383439847773
"9130",9e+05,390000,678248.74,689814.87,0.0170529325273792
"9131",9e+05,4e+05,683915.74,695991.87,0.0176573359753351
"9132",9e+05,410000,689582.74,702168.87,0.0182518054323693
"9133",9e+05,420000,695249.74,708345.87,0.0188365838151914
"9134",9e+05,430000,701409.24,714522.87,0.0186961181178622
"9135",9e+05,440000,707676.24,720699.87,0.0184033732713706
"9136",9e+05,450000,713943.24,726876.87,0.0181157678585204
"9137",9e+05,460000,720210.24,733053.87,0.0178331677150272
"9138",9e+05,470000,725934.74,739230.87,0.0183158750606149
"9139",9e+05,480000,731651.74,745407.87,0.0188014724054371
"9140",9e+05,490000,737368.74,751584.87,0.0192795398405416
"9141",9e+05,5e+05,743085.74,757761.87,0.0197502511621337
"9142",9e+05,510000,748947.74,763938.87,0.0200162564079571
"9143",9e+05,520000,754884.74,770115.87,0.0201767623491766
"9144",9e+05,530000,760821.74,776292.87,0.0203347633047395
"9145",9e+05,540000,766758.74,782469.87,0.0204903174628306
"9146",9e+05,550000,772695.74,788646.87,0.0206434812232821
"9147",9e+05,560000,778632.74,794823.87,0.0207943092657521
"9148",9e+05,570000,784569.74,801000.87,0.0209428546148109
"9149",9e+05,580000,790512.9,807177.87,0.0210812119574519
"9150",9e+05,590000,796569.9,813354.87,0.0210715594450657
"9151",9e+05,6e+05,802626.9,819531.87,0.0210620526174738
"9152",9e+05,610000,808683.9,825708.87,0.0210526882011624
"9153",9e+05,620000,814740.9,831885.87,0.0210434630199612
"9154",9e+05,630000,820797.9,838062.87,0.0210343739914538
"9155",9e+05,640000,826854.9,844239.87,0.0210254181235425
"9156",9e+05,650000,832911.9,850416.87,0.0210165925111647
"9157",9e+05,660000,838968.9,856593.87,0.0210078943331511
"9158",9e+05,670000,845025.9,862770.87,0.020999320849219
"9159",9e+05,680000,851082.9,868947.87,0.0209908693970939
"9160",9e+05,690000,857139.9,875124.87,0.0209825373897539
"9161",9e+05,7e+05,863196.9,881301.87,0.0209743223127887
"9162",9e+05,710000,869253.9,887478.87,0.0209662217218698
"9163",9e+05,720000,875310.9,893655.87,0.0209582332403264
"9164",9e+05,730000,881367.9,899832.87,0.0209503545568201
"9165",9e+05,740000,887424.9,906009.87,0.0209425834231156
"9166",9e+05,750000,893481.9,912186.87,0.0209349176519411
"9167",9e+05,760000,899538.9,918363.87,0.0209273551149372
"9168",9e+05,770000,905595.9,924540.87,0.0209198937406849
"9169",9e+05,780000,911652.9,930717.87,0.0209125315128158
"9170",9e+05,790000,917709.9,936894.87,0.0209052664681944
"9171",9e+05,8e+05,923766.9,943071.87,0.0208980966951728
"9172",9e+05,810000,929823.9,949248.87,0.0208910203319144
"9173",9e+05,820000,935880.9,955425.87,0.0208840355647817
"9174",9e+05,830000,941937.9,961602.87,0.0208771406267865
"9175",9e+05,840000,947994.9,967779.87,0.0208703337960996
"9176",9e+05,850000,954051.9,973956.87,0.0208636133946172
"9177",9e+05,860000,960108.9,980133.87,0.0208569777865824
"9178",9e+05,870000,966165.9,986310.87,0.0208504253772566
"9179",9e+05,880000,972222.9,992487.87,0.020843954611643
"9180",9e+05,890000,978279.9,998664.87,0.0208375639732554
"9181",9e+05,9e+05,984336.9,1004841.87,0.0208312519829339
"9182",9e+05,910000,990393.9,1011018.87,0.0208250171977029
"9183",9e+05,920000,996450.9,1017195.87,0.020818858209672
"9184",9e+05,930000,1002573.57,1023372.87,0.0207459089511006
"9185",9e+05,940000,1008750.57,1029549.87,0.0206188731075512
"9186",9e+05,950000,1014927.57,1035726.87,0.0204933835820422
"9187",9e+05,960000,1021104.57,1041903.87,0.0203694123120024
"9188",9e+05,970000,1027281.57,1048080.87,0.0202469319098171
"9189",9e+05,980000,1033458.57,1054257.87,0.0201259156426559
"9190",9e+05,990000,1039635.57,1060434.87,0.0200063374130224
"9191",9e+05,1e+06,1045812.57,1066611.87,0.0198881717399895
"9192",910000,0,498225.45,448780.71,-0.0992416987129019
"9193",910000,10000,498382.14,455337.71,-0.0863683237124027
"9194",910000,20000,500622.91,461907.35,-0.0773347747908701
"9195",910000,30000,503107.59,468584.35,-0.0686199943833088
"9196",910000,40000,505756.48,475261.35,-0.0602960737151604
"9197",910000,50000,508815.2,481938.35,-0.0528224196132506
"9198",910000,60000,513568.95,488615.35,-0.0485886072356984
"9199",910000,70000,518008.89,495292.35,-0.0438535717022155
"9200",910000,80000,522459.89,501969.35,-0.0392193551929891
"9201",910000,90000,526910.89,508646.35,-0.0346634323689914
"9202",910000,1e+05,531503.39,515323.35,-0.0304420259671345
"9203",910000,110000,536174.39,522000.35,-0.0264355035681582
"9204",910000,120000,540845.39,528677.35,-0.0224981856644836
"9205",910000,130000,545516.39,535354.35,-0.0186282945595824
"9206",910000,140000,550187.39,542031.35,-0.014824112926325
"9207",910000,150000,554858.39,548708.35,-0.0110839812659227
"9208",910000,160000,559132.59,554988.55,-0.00741155152483608
"9209",910000,170000,563583.59,561045.55,-0.00450339584940729
"9210",910000,180000,568970.59,567102.55,-0.00328319254603282
"9211",910000,190000,574357.59,573159.55,-0.00208587824181083
"9212",910000,2e+05,579701.13,579216.55,-0.000835913499081742
"9213",910000,210000,584860.63,585273.55,0.000706014354223239
"9214",910000,220000,590314.13,591330.55,0.00172182902008466
"9215",910000,230000,595774.25,597387.55,0.00270790488175687
"9216",910000,240000,601227.75,603444.55,0.00368712189349218
"9217",910000,250000,606664.69,609513.87,0.00469646585167172
"9218",910000,260000,612091.69,615690.87,0.00588013210896565
"9219",910000,270000,617518.69,621867.87,0.00704299330600033
"9220",910000,280000,622945.69,628044.87,0.00818559319352552
"9221",910000,290000,628372.69,634221.87,0.00930845673767267
"9222",910000,3e+05,633896.25,640398.87,0.0102581771070582
"9223",910000,310000,639443.25,646575.87,0.0111544222258972
"9224",910000,320000,644990.25,652752.87,0.0120352516956652
"9225",910000,330000,650537.25,658929.87,0.0129010598547585
"9226",910000,340000,656084.25,665106.87,0.013752227705512
"9227",910000,350000,661637.74,671283.87,0.0145791713755627
"9228",910000,360000,667304.74,677460.87,0.0152196281417092
"9229",910000,370000,672971.74,683637.87,0.0158492985158634
"9230",910000,380000,678638.74,689814.87,0.016468452714621
"9231",910000,390000,684305.74,695991.87,0.0170773520035066
"9232",910000,4e+05,689972.74,702168.87,0.0176762490645646
"9233",910000,410000,695639.74,708345.87,0.0182653883459849
"9234",910000,420000,701306.74,714522.87,0.0188450063947767
"9235",910000,430000,707466.24,720699.87,0.0187056699694956
"9236",910000,440000,713733.24,726876.87,0.0184153255913933
"9237",910000,450000,720000.24,733053.87,0.0181300356233214
"9238",910000,460000,726267.24,739230.87,0.0178496692209331
"9239",910000,470000,731991.74,745407.87,0.0183282532669016
"9240",910000,480000,737708.74,751584.87,0.0188097676597949
"9241",910000,490000,743425.74,757761.87,0.0192838762887064
"9242",910000,5e+05,749142.74,763938.87,0.0197507487024435
"9243",910000,510000,755004.74,770115.87,0.0200146160671786
"9244",910000,520000,760941.74,776292.87,0.0201738571996326
"9245",910000,530000,766878.74,782469.87,0.020330632715154
"9246",910000,540000,772815.74,788646.87,0.0204849994385465
"9247",910000,550000,778752.74,794823.87,0.0206370124617474
"9248",910000,560000,784689.74,801000.87,0.0207867252093803
"9249",910000,570000,790626.74,807177.87,0.0209341895013568
"9250",910000,580000,796569.9,813354.87,0.0210715594450657
"9251",910000,590000,802626.9,819531.87,0.0210620526174738
"9252",910000,6e+05,808683.9,825708.87,0.0210526882011624
"9253",910000,610000,814740.9,831885.87,0.0210434630199612
"9254",910000,620000,820797.9,838062.87,0.0210343739914538
"9255",910000,630000,826854.9,844239.87,0.0210254181235425
"9256",910000,640000,832911.9,850416.87,0.0210165925111647
"9257",910000,650000,838968.9,856593.87,0.0210078943331511
"9258",910000,660000,845025.9,862770.87,0.020999320849219
"9259",910000,670000,851082.9,868947.87,0.0209908693970939
"9260",910000,680000,857139.9,875124.87,0.0209825373897539
"9261",910000,690000,863196.9,881301.87,0.0209743223127887
"9262",910000,7e+05,869253.9,887478.87,0.0209662217218698
"9263",910000,710000,875310.9,893655.87,0.0209582332403264
"9264",910000,720000,881367.9,899832.87,0.0209503545568201
"9265",910000,730000,887424.9,906009.87,0.0209425834231156
"9266",910000,740000,893481.9,912186.87,0.0209349176519411
"9267",910000,750000,899538.9,918363.87,0.0209273551149372
"9268",910000,760000,905595.9,924540.87,0.0209198937406849
"9269",910000,770000,911652.9,930717.87,0.0209125315128158
"9270",910000,780000,917709.9,936894.87,0.0209052664681944
"9271",910000,790000,923766.9,943071.87,0.0208980966951728
"9272",910000,8e+05,929823.9,949248.87,0.0208910203319144
"9273",910000,810000,935880.9,955425.87,0.0208840355647817
"9274",910000,820000,941937.9,961602.87,0.0208771406267865
"9275",910000,830000,947994.9,967779.87,0.0208703337960996
"9276",910000,840000,954051.9,973956.87,0.0208636133946172
"9277",910000,850000,960108.9,980133.87,0.0208569777865824
"9278",910000,860000,966165.9,986310.87,0.0208504253772566
"9279",910000,870000,972222.9,992487.87,0.020843954611643
"9280",910000,880000,978279.9,998664.87,0.0208375639732554
"9281",910000,890000,984336.9,1004841.87,0.0208312519829339
"9282",910000,9e+05,990393.9,1011018.87,0.0208250171977029
"9283",910000,910000,996450.9,1017195.87,0.020818858209672
"9284",910000,920000,1002507.9,1023372.87,0.0208127736449757
"9285",910000,930000,1008630.57,1029549.87,0.0207402993942569
"9286",910000,940000,1014807.57,1035726.87,0.0206140559239225
"9287",910000,950000,1020984.57,1041903.87,0.0204893400102999
"9288",910000,960000,1027161.57,1048080.87,0.020366124094771
"9289",910000,970000,1033338.57,1054257.87,0.0202443812776676
"9290",910000,980000,1039515.57,1060434.87,0.0201240852986933
"9291",910000,990000,1045692.57,1066611.87,0.0200052105180395
"9292",910000,1e+06,1051869.57,1072788.87,0.0198877318981667
"9293",920000,0,504282.45,454717.71,-0.0982876560546574
"9294",920000,10000,504439.14,461287.35,-0.0855440955672077
"9295",920000,20000,506679.91,467964.35,-0.0764102922494008
"9296",920000,30000,509164.59,474641.35,-0.0678036938900249
"9297",920000,40000,511813.48,481318.35,-0.0595825065021736
"9298",920000,50000,514872.2,487995.35,-0.052201012212351
"9299",920000,60000,519625.95,494672.35,-0.0480222359949499
"9300",920000,70000,524065.89,501349.35,-0.0433467249700225
"9301",920000,80000,528516.89,508026.35,-0.0387698868053206
"9302",920000,90000,532967.89,514703.35,-0.0342694941715908
"9303",920000,1e+05,537560.39,521380.35,-0.0300990182703008
"9304",920000,110000,542231.39,528057.35,-0.0261402055679588
"9305",920000,120000,546902.39,534734.35,-0.0222490159532857
"9306",920000,130000,551573.39,541411.35,-0.0184237314276529
"9307",920000,140000,556244.39,548088.35,-0.0146626916992368
"9308",920000,150000,560915.39,554765.35,-0.010964291780263
"9309",920000,160000,565189.59,561045.55,-0.00733212372152858
"9310",920000,170000,569640.59,567102.55,-0.00445551114958276
"9311",920000,180000,575027.59,573159.55,-0.00324860934064042
"9312",920000,190000,580414.59,579216.55,-0.0020641107591729
"9313",920000,2e+05,585758.13,585273.55,-0.000827269781129569
"9314",920000,210000,590917.63,591330.55,0.000698777594434041
"9315",920000,220000,596371.13,597387.55,0.0017043413888933
"9316",920000,230000,601831.25,603444.55,0.00268065176077181
"9317",920000,240000,607284.75,609513.87,0.00367063391596778
"9318",920000,250000,612721.69,615690.87,0.00484588688218301
"9319",920000,260000,618148.69,621867.87,0.00601664301836502
"9320",920000,270000,623575.69,628044.87,0.00716702089525012
"9321",920000,280000,629002.69,634221.87,0.00829754798027982
"9322",920000,290000,634429.69,640398.87,0.00940873369277551
"9323",920000,3e+05,639953.25,646575.87,0.0103485996828674
"9324",920000,310000,645500.25,652752.87,0.0112356579257715
"9325",920000,320000,651047.25,658929.87,0.0121076004852183
"9326",920000,330000,656594.25,665106.87,0.0129648104594275
"9327",920000,340000,662141.25,671283.87,0.0138076581092026
"9328",920000,350000,667694.74,677460.87,0.0146266391135565
"9329",920000,360000,673361.74,683637.87,0.015260935377766
"9330",920000,370000,679028.74,689814.87,0.0158846442935539
"9331",920000,380000,684695.74,695991.87,0.0164980287448553
"9332",920000,390000,690362.74,702168.87,0.0171013429838349
"9333",920000,4e+05,696029.74,708345.87,0.0176948329822804
"9334",920000,410000,701696.74,714522.87,0.0182787367659709
"9335",920000,420000,707363.74,720699.87,0.0188532847329721
"9336",920000,430000,713523.24,726876.87,0.0187150596524368
"9337",920000,440000,719790.24,733053.87,0.0184270767550281
"9338",920000,450000,726057.24,739230.87,0.0181440653356753
"9339",920000,460000,732324.24,745407.87,0.0178658977613522
"9340",920000,470000,738048.74,751584.87,0.0183404283028787
"9341",920000,480000,743765.74,757761.87,0.0188179278061396
"9342",920000,490000,749482.74,763938.87,0.0192881426462201
"9343",920000,5e+05,755199.74,770115.87,0.0197512382618141
"9344",920000,510000,761061.74,776292.87,0.0200130018360929
"9345",920000,520000,766998.74,782469.87,0.0201709979341036
"9346",920000,530000,772935.74,788646.87,0.0203265668631134
"9347",920000,540000,778872.74,794823.87,0.0204797641268071
"9348",920000,550000,784809.74,801000.87,0.0206306435493524
"9349",920000,560000,790746.74,807177.87,0.0207792573384495
"9350",920000,570000,796683.74,813354.87,0.0209256561455615
"9351",920000,580000,802626.9,819531.87,0.0210620526174738
"9352",920000,590000,808683.9,825708.87,0.0210526882011624
"9353",920000,6e+05,814740.9,831885.87,0.0210434630199612
"9354",920000,610000,820797.9,838062.87,0.0210343739914538
"9355",920000,620000,826854.9,844239.87,0.0210254181235425
"9356",920000,630000,832911.9,850416.87,0.0210165925111647
"9357",920000,640000,838968.9,856593.87,0.0210078943331511
"9358",920000,650000,845025.9,862770.87,0.020999320849219
"9359",920000,660000,851082.9,868947.87,0.0209908693970939
"9360",920000,670000,857139.9,875124.87,0.0209825373897539
"9361",920000,680000,863196.9,881301.87,0.0209743223127887
"9362",920000,690000,869253.9,887478.87,0.0209662217218698
"9363",920000,7e+05,875310.9,893655.87,0.0209582332403264
"9364",920000,710000,881367.9,899832.87,0.0209503545568201
"9365",920000,720000,887424.9,906009.87,0.0209425834231156
"9366",920000,730000,893481.9,912186.87,0.0209349176519411
"9367",920000,740000,899538.9,918363.87,0.0209273551149372
"9368",920000,750000,905595.9,924540.87,0.0209198937406849
"9369",920000,760000,911652.9,930717.87,0.0209125315128158
"9370",920000,770000,917709.9,936894.87,0.0209052664681944
"9371",920000,780000,923766.9,943071.87,0.0208980966951728
"9372",920000,790000,929823.9,949248.87,0.0208910203319144
"9373",920000,8e+05,935880.9,955425.87,0.0208840355647817
"9374",920000,810000,941937.9,961602.87,0.0208771406267865
"9375",920000,820000,947994.9,967779.87,0.0208703337960996
"9376",920000,830000,954051.9,973956.87,0.0208636133946172
"9377",920000,840000,960108.9,980133.87,0.0208569777865824
"9378",920000,850000,966165.9,986310.87,0.0208504253772566
"9379",920000,860000,972222.9,992487.87,0.020843954611643
"9380",920000,870000,978279.9,998664.87,0.0208375639732554
"9381",920000,880000,984336.9,1004841.87,0.0208312519829339
"9382",920000,890000,990393.9,1011018.87,0.0208250171977029
"9383",920000,9e+05,996450.9,1017195.87,0.020818858209672
"9384",920000,910000,1002507.9,1023372.87,0.0208127736449757
"9385",920000,920000,1008564.9,1029549.87,0.0208067621627521
"9386",920000,930000,1014687.57,1035726.87,0.0207347568079501
"9387",920000,940000,1020864.57,1041903.87,0.0206092959029816
"9388",920000,950000,1027041.57,1048080.87,0.0204853441326625
"9389",920000,960000,1033218.57,1054257.87,0.0203628744303346
"9390",920000,970000,1039395.57,1060434.87,0.0202418603727548
"9391",920000,980000,1045572.57,1066611.87,0.0201222761610893
"9392",920000,990000,1051749.57,1072788.87,0.0200040966025778
"9393",920000,1e+06,1057926.57,1078965.87,0.0198872970928405
"9394",930000,0,510405.12,460667.35,-0.0974476314030706
"9395",930000,10000,510561.81,467344.35,-0.0846468716490958
"9396",930000,20000,512802.58,474021.35,-0.0756260430671001
"9397",930000,30000,515287.26,480698.35,-0.0671254903527015
"9398",930000,40000,517936.15,487375.35,-0.0590049564989816
"9399",930000,50000,520994.87,494052.35,-0.0517135994064587
"9400",930000,60000,525748.62,500729.35,-0.0475878947623296
"9401",930000,70000,530188.56,507406.35,-0.042970014290765
"9402",930000,80000,534639.56,514083.35,-0.0384487260912754
"9403",930000,90000,539090.56,520760.35,-0.0340020979035507
"9404",930000,1e+05,543683.06,527437.35,-0.0298808463887031
"9405",930000,110000,548354.06,534114.35,-0.0259680944096595
"9406",930000,120000,553025.06,540791.35,-0.0221214387644568
"9407",930000,130000,557696.06,547468.35,-0.0183392186776433
"9408",930000,140000,562367.06,554145.35,-0.0146198285511248
"9409",930000,150000,567038.06,560822.35,-0.0109617156915359
"9410",930000,160000,571312.26,567102.55,-0.00736849231976922
"9411",930000,170000,575763.26,573159.55,-0.0045221885119936
"9412",930000,180000,581150.26,579216.55,-0.00332738386798614
"9413",930000,190000,586537.26,585273.55,-0.00215452638081337
"9414",930000,2e+05,591880.8,591330.55,-0.000929663540361503
"9415",930000,210000,597040.3,597387.55,0.00058161902973719
"9416",930000,220000,602493.8,603444.55,0.00157802453734801
"9417",930000,230000,607953.92,609513.87,0.00256590170518178
"9418",930000,240000,613407.42,615690.87,0.00372256664257486
"9419",930000,250000,618844.36,621867.87,0.00488573572844708
"9420",930000,260000,624271.36,628044.87,0.00604466301321271
"9421",930000,270000,629698.36,634221.87,0.00718361407198209
"9422",930000,280000,635125.36,640398.87,0.00830310098151332
"9423",930000,290000,640552.36,646575.87,0.00940361846453897
"9424",930000,3e+05,646075.92,652752.87,0.0103346213553355
"9425",930000,310000,651622.92,658929.87,0.0112134637621402
"9426",930000,320000,657169.92,665106.87,0.0120774700095829
"9427",930000,330000,662716.92,671283.87,0.0129270126376131
"9428",930000,340000,668263.92,677460.87,0.0137624518169408
"9429",930000,350000,673817.41,683637.87,0.0145743636989135
"9430",930000,360000,679484.41,689814.87,0.0152033804572498
"9431",930000,370000,685151.41,695991.87,0.015821991813459
"9432",930000,380000,690818.41,702168.87,0.0164304538438691
"9433",930000,390000,696485.41,708345.87,0.0170290142904788
"9434",930000,4e+05,702152.41,714522.87,0.0176179128972866
"9435",930000,410000,707819.41,720699.87,0.0181973817304615
"9436",930000,420000,713486.41,726876.87,0.0187676454832544
"9437",930000,430000,719645.91,733053.87,0.018631329399204
"9438",930000,440000,725912.91,739230.87,0.0183464983423425
"9439",930000,450000,732179.91,745407.87,0.0180665432352547
"9440",930000,460000,738446.91,751584.87,0.0177913399353244
"9441",930000,470000,744171.41,757761.87,0.0182625398092087
"9442",930000,480000,749888.41,763938.87,0.0187367344429286
"9443",930000,490000,755605.41,770115.87,0.0192037534511564
"9444",930000,5e+05,761322.41,776292.87,0.0196637584857118
"9445",930000,510000,767184.41,782469.87,0.0199241014295377
"9446",930000,520000,773121.41,788646.87,0.0200815289800342
"9447",930000,530000,779058.41,794823.87,0.0202365571023102
"9448",930000,540000,784995.41,801000.87,0.020389240237723
"9449",930000,550000,790932.41,807177.87,0.0205396311930117
"9450",930000,560000,796869.41,813354.87,0.0206877812011883
"9451",930000,570000,802806.41,819531.87,0.0208337399797294
"9452",930000,580000,808749.57,825708.87,0.0209697793100525
"9453",930000,590000,814806.57,831885.87,0.020961171189378
"9454",930000,6e+05,820863.57,838062.87,0.0209526901041546
"9455",930000,610000,826920.57,844239.87,0.0209443332628669
"9456",930000,620000,832977.57,850416.87,0.0209360979551945
"9457",930000,630000,839034.57,856593.87,0.0209279815490795
"9458",930000,640000,845091.57,862770.87,0.0209199814879231
"9459",930000,650000,851148.57,868947.87,0.0209120952879001
"9460",930000,660000,857205.57,875124.87,0.020904320535388
"9461",930000,670000,863262.57,881301.87,0.020896654884504
"9462",930000,680000,869319.57,887478.87,0.0208890960547454
"9463",930000,690000,875376.57,893655.87,0.0208816418287274
"9464",930000,7e+05,881433.57,899832.87,0.0208742900500147
"9465",930000,710000,887490.57,906009.87,0.0208670386210412
"9466",930000,720000,893547.57,912186.87,0.0208598855011155
"9467",930000,730000,899604.57,918363.87,0.0208528287045051
"9468",930000,740000,905661.57,924540.87,0.0208458662985997
"9469",930000,750000,911718.57,930717.87,0.0208389964021463
"9470",930000,760000,917775.57,936894.87,0.0208322171835538
"9471",930000,770000,923832.57,943071.87,0.0208255268592663
"9472",930000,780000,929889.57,949248.87,0.020818923692197
"9473",930000,790000,935946.57,955425.87,0.0208124059902264
"9474",930000,8e+05,942003.57,961602.87,0.0208059721047553
"9475",930000,810000,948060.57,967779.87,0.0207996204293148
"9476",930000,820000,954117.57,973956.87,0.0207933493982297
"9477",930000,830000,960174.57,980133.87,0.0207871574853309
"9478",930000,840000,966231.57,986310.87,0.0207810432027178
"9479",930000,850000,972288.57,992487.87,0.0207750050995661
"9480",930000,860000,978345.57,998664.87,0.02076904176098
"9481",930000,870000,984402.57,1004841.87,0.0207631518068871
"9482",930000,880000,990459.57,1011018.87,0.0207573338909735
"9483",930000,890000,996516.57,1017195.87,0.020751586699657
"9484",930000,9e+05,1002573.57,1023372.87,0.0207459089511006
"9485",930000,910000,1008630.57,1029549.87,0.0207402993942569
"9486",930000,920000,1014687.57,1035726.87,0.0207347568079501
"9487",930000,930000,1020810.24,1041903.87,0.0206636152082487
"9488",930000,940000,1026987.24,1048080.87,0.0205393301673349
"9489",930000,950000,1033164.24,1054257.87,0.0204165312574116
"9490",930000,960000,1039341.24,1060434.87,0.0202951919814129
"9491",930000,970000,1045518.24,1066611.87,0.0201752864684597
"9492",930000,980000,1051695.24,1072788.87,0.02005678945547
"9493",930000,990000,1057872.24,1078965.87,0.019939676269414
"9494",930000,1e+06,1064049.24,1085142.87,0.0198239228101886
"9495",940000,0,516582.12,466724.35,-0.0965147032189191
"9496",940000,10000,516738.81,473401.35,-0.0838672442660152
"9497",940000,20000,518979.58,480078.35,-0.0749571495664628
"9498",940000,30000,521464.26,486755.35,-0.0665604772223508
"9499",940000,40000,524113.15,493432.35,-0.0585385045194917
"9500",940000,50000,527171.87,500109.35,-0.0513352884325942
"9501",940000,60000,531925.62,506786.35,-0.0472608745561081
"9502",940000,70000,536365.56,513463.35,-0.0426988824562116
"9503",940000,80000,540816.56,520140.35,-0.0382314661370575
"9504",940000,90000,545267.56,526817.35,-0.0338369845438815
